from,to,amount
"Sphingobacterium multivorum FDAARGOS_1143","GT0",1
"Sphingobacterium multivorum FDAARGOS_1143","PL21",1
"Sphingobacterium multivorum FDAARGOS_1143","PL38",1
"Sphingobacterium multivorum FDAARGOS_1143","CE4",1
"Sphingobacterium multivorum FDAARGOS_1143","CE6",1
"Sphingobacterium multivorum FDAARGOS_1143","CE9",1
"Sphingobacterium multivorum FDAARGOS_1143","CE11",1
"Sphingobacterium multivorum FDAARGOS_1143","CE0",1
"Sphingobacterium multivorum FDAARGOS_1143","CBM6",1
"Sphingobacterium multivorum FDAARGOS_1143","CBM13",1
"Sphingobacterium multivorum FDAARGOS_1143","CBM16",1
"Sphingobacterium multivorum FDAARGOS_1143","CBM32",6
"Sphingobacterium multivorum FDAARGOS_1143","CBM48",3
"Sphingobacterium multivorum FDAARGOS_1143","CBM50",5
"Sphingobacterium multivorum FDAARGOS_1143","CBM51",1
"Sphingobacterium multivorum FDAARGOS_1143","CBM0",1
"Sphingobacterium multivorum FDAARGOS_1141","GH1",1
"Sphingobacterium multivorum FDAARGOS_1141","GH2",15
"Sphingobacterium multivorum FDAARGOS_1141","GH3",6
"Sphingobacterium multivorum FDAARGOS_1141","GH5",1
"Sphingobacterium multivorum FDAARGOS_1141","GH10",3
"Sphingobacterium multivorum FDAARGOS_1141","GH13",6
"Sphingobacterium multivorum FDAARGOS_1141","GH15",1
"Sphingobacterium multivorum FDAARGOS_1141","GH16",4
"Sphingobacterium multivorum FDAARGOS_1141","GH18",2
"Sphingobacterium multivorum FDAARGOS_1141","GH20",7
"Sphingobacterium multivorum FDAARGOS_1141","GH23",2
"Sphingobacterium multivorum FDAARGOS_1141","GH25",1
"Sphingobacterium multivorum FDAARGOS_1141","GH27",1
"Sphingobacterium multivorum FDAARGOS_1141","GH28",3
"Sphingobacterium multivorum FDAARGOS_1141","GH29",20
"Sphingobacterium multivorum FDAARGOS_1141","GH30",3
"Sphingobacterium multivorum FDAARGOS_1141","GH31",4
"Sphingobacterium multivorum FDAARGOS_1141","GH32",3
"Sphingobacterium multivorum FDAARGOS_1141","GH33",2
"Sphingobacterium multivorum FDAARGOS_1141","GH36",2
"Sphingobacterium multivorum FDAARGOS_1141","GH43",18
"Sphingobacterium multivorum FDAARGOS_1141","GH51",2
"Sphingobacterium multivorum FDAARGOS_1141","GH55",1
"Sphingobacterium multivorum FDAARGOS_1141","GH65",1
"Sphingobacterium multivorum FDAARGOS_1141","GH67",1
"Sphingobacterium multivorum FDAARGOS_1141","GH73",2
"Sphingobacterium multivorum FDAARGOS_1141","GH76",2
"Sphingobacterium multivorum FDAARGOS_1141","GH77",1
"Sphingobacterium multivorum FDAARGOS_1141","GH78",2
"Sphingobacterium multivorum FDAARGOS_1141","GH88",5
"Sphingobacterium multivorum FDAARGOS_1141","GH92",10
"Sphingobacterium multivorum FDAARGOS_1141","GH95",9
"Sphingobacterium multivorum FDAARGOS_1141","GH97",2
"Sphingobacterium multivorum FDAARGOS_1141","GH105",2
"Sphingobacterium multivorum FDAARGOS_1141","GH106",1
"Sphingobacterium multivorum FDAARGOS_1141","GH109",2
"Sphingobacterium multivorum FDAARGOS_1141","GH110",1
"Sphingobacterium multivorum FDAARGOS_1141","GH116",1
"Sphingobacterium multivorum FDAARGOS_1141","GH117",2
"Sphingobacterium multivorum FDAARGOS_1141","GH120",1
"Sphingobacterium multivorum FDAARGOS_1141","GH123",1
"Sphingobacterium multivorum FDAARGOS_1141","GH125",1
"Sphingobacterium multivorum FDAARGOS_1141","GH130",3
"Sphingobacterium multivorum FDAARGOS_1141","GH136",1
"Sphingobacterium multivorum FDAARGOS_1141","GH142",1
"Sphingobacterium multivorum FDAARGOS_1141","GH144",2
"Sphingobacterium multivorum FDAARGOS_1141","GH145",1
"Sphingobacterium multivorum FDAARGOS_1141","GH146",2
"Sphingobacterium multivorum FDAARGOS_1141","GH154",3
"Sphingobacterium multivorum FDAARGOS_1141","GH163",2
"Sphingobacterium multivorum FDAARGOS_1141","GH171",1
"Sphingobacterium multivorum FDAARGOS_1141","GH0",2
"Sphingobacterium multivorum FDAARGOS_1141","GT1",2
"Sphingobacterium multivorum FDAARGOS_1141","GT2",21
"Sphingobacterium multivorum FDAARGOS_1141","GT4",15
"Sphingobacterium multivorum FDAARGOS_1141","GT5",2
"Sphingobacterium multivorum FDAARGOS_1141","GT9",1
"Sphingobacterium multivorum FDAARGOS_1141","GT19",1
"Sphingobacterium multivorum FDAARGOS_1141","GT20",2
"Sphingobacterium multivorum FDAARGOS_1141","GT28",1
"Sphingobacterium multivorum FDAARGOS_1141","GT30",1
"Sphingobacterium multivorum FDAARGOS_1141","GT32",1
"Sphingobacterium multivorum FDAARGOS_1141","GT51",4
"Sphingobacterium multivorum FDAARGOS_1141","PL6",1
"Sphingobacterium multivorum FDAARGOS_1141","PL8",1
"Sphingobacterium multivorum FDAARGOS_1141","PL21",1
"Sphingobacterium multivorum FDAARGOS_1141","PL33",1
"Sphingobacterium multivorum FDAARGOS_1141","PL38",2
"Sphingobacterium multivorum FDAARGOS_1141","CE4",2
"Sphingobacterium multivorum FDAARGOS_1141","CE6",1
"Sphingobacterium multivorum FDAARGOS_1141","CE7",1
"Sphingobacterium multivorum FDAARGOS_1141","CE9",1
"Sphingobacterium multivorum FDAARGOS_1141","CE11",1
"Sphingobacterium multivorum FDAARGOS_1141","CE14",1
"Sphingobacterium multivorum FDAARGOS_1141","CE0",2
"Sphingobacterium multivorum FDAARGOS_1141","CBM6",2
"Sphingobacterium multivorum FDAARGOS_1141","CBM13",1
"Sphingobacterium multivorum FDAARGOS_1141","CBM16",1
"Sphingobacterium multivorum FDAARGOS_1141","CBM32",8
"Sphingobacterium multivorum FDAARGOS_1141","CBM48",3
"Sphingobacterium multivorum FDAARGOS_1141","CBM50",5
"Sphingobacterium multivorum FDAARGOS_1141","CBM51",1
"Sphingobacterium multivorum FDAARGOS_1141","CBM57",1
"Sphingobacterium multivorum FDAARGOS_1141","CBM0",1
"Sphingobacterium multivorum FDAARGOS_1142","GH1",1
"Sphingobacterium multivorum FDAARGOS_1142","GH2",15
"Sphingobacterium multivorum FDAARGOS_1142","GH3",6
"Sphingobacterium multivorum FDAARGOS_1142","GH5",1
"Sphingobacterium multivorum FDAARGOS_1142","GH10",3
"Sphingobacterium multivorum FDAARGOS_1142","GH13",6
"Sphingobacterium multivorum FDAARGOS_1142","GH15",1
"Sphingobacterium multivorum FDAARGOS_1142","GH16",4
"Sphingobacterium multivorum FDAARGOS_1142","GH18",2
"Sphingobacterium multivorum FDAARGOS_1142","GH20",7
"Sphingobacterium multivorum FDAARGOS_1142","GH23",2
"Sphingobacterium multivorum FDAARGOS_1142","GH24",1
"Sphingobacterium multivorum FDAARGOS_1142","GH25",1
"Sphingobacterium multivorum FDAARGOS_1142","GH27",1
"Sphingobacterium multivorum FDAARGOS_1142","GH28",3
"Sphingobacterium multivorum FDAARGOS_1142","GH29",20
"Sphingobacterium multivorum FDAARGOS_1142","GH30",3
"Sphingobacterium multivorum FDAARGOS_1142","GH31",4
"Sphingobacterium multivorum FDAARGOS_1142","GH32",3
"Sphingobacterium multivorum FDAARGOS_1142","GH33",2
"Sphingobacterium multivorum FDAARGOS_1142","GH35",1
"Sphingobacterium multivorum FDAARGOS_1142","GH36",2
"Sphingobacterium multivorum FDAARGOS_1142","GH43",18
"Sphingobacterium multivorum FDAARGOS_1142","GH51",2
"Sphingobacterium multivorum FDAARGOS_1142","GH55",1
"Sphingobacterium multivorum FDAARGOS_1142","GH65",1
"Sphingobacterium multivorum FDAARGOS_1142","GH67",1
"Sphingobacterium multivorum FDAARGOS_1142","GH73",2
"Sphingobacterium multivorum FDAARGOS_1142","GH76",2
"Sphingobacterium multivorum FDAARGOS_1142","GH77",1
"Sphingobacterium multivorum FDAARGOS_1142","GH78",2
"Sphingobacterium multivorum FDAARGOS_1142","GH88",4
"Sphingobacterium multivorum FDAARGOS_1142","GH92",9
"Sphingobacterium multivorum FDAARGOS_1142","GH95",10
"Sphingobacterium multivorum FDAARGOS_1142","GH97",2
"Sphingobacterium multivorum FDAARGOS_1142","GH105",2
"Sphingobacterium multivorum FDAARGOS_1142","GH106",1
"Sphingobacterium multivorum FDAARGOS_1142","GH109",2
"Sphingobacterium multivorum FDAARGOS_1142","GH110",1
"Sphingobacterium multivorum FDAARGOS_1142","GH116",1
"Sphingobacterium multivorum FDAARGOS_1142","GH117",2
"Sphingobacterium multivorum FDAARGOS_1142","GH120",1
"Sphingobacterium multivorum FDAARGOS_1142","GH123",1
"Sphingobacterium multivorum FDAARGOS_1142","GH125",1
"Sphingobacterium multivorum FDAARGOS_1142","GH130",3
"Sphingobacterium multivorum FDAARGOS_1142","GH136",1
"Sphingobacterium multivorum FDAARGOS_1142","GH142",2
"Sphingobacterium multivorum FDAARGOS_1142","GH144",2
"Sphingobacterium multivorum FDAARGOS_1142","GH145",1
"Sphingobacterium multivorum FDAARGOS_1142","GH146",2
"Sphingobacterium multivorum FDAARGOS_1142","GH154",3
"Sphingobacterium multivorum FDAARGOS_1142","GH163",2
"Sphingobacterium multivorum FDAARGOS_1142","GH171",1
"Sphingobacterium multivorum FDAARGOS_1142","GH0",2
"Sphingobacterium multivorum FDAARGOS_1142","GT1",2
"Sphingobacterium multivorum FDAARGOS_1142","GT2",27
"Sphingobacterium multivorum FDAARGOS_1142","GT4",20
"Sphingobacterium multivorum FDAARGOS_1142","GT5",2
"Sphingobacterium multivorum FDAARGOS_1142","GT9",1
"Sphingobacterium multivorum FDAARGOS_1142","GT14",1
"Sphingobacterium multivorum FDAARGOS_1142","GT19",1
"Sphingobacterium multivorum FDAARGOS_1142","GT20",2
"Sphingobacterium multivorum FDAARGOS_1142","GT28",1
"Sphingobacterium multivorum FDAARGOS_1142","GT30",1
"Sphingobacterium multivorum FDAARGOS_1142","GT32",2
"Sphingobacterium multivorum FDAARGOS_1142","GT51",4
"Sphingobacterium multivorum FDAARGOS_1142","GT101",1
"Sphingobacterium multivorum FDAARGOS_1142","GT0",2
"Sphingobacterium multivorum FDAARGOS_1142","PL6",1
"Sphingobacterium multivorum FDAARGOS_1142","PL8",1
"Sphingobacterium multivorum FDAARGOS_1142","PL21",1
"Sphingobacterium multivorum FDAARGOS_1142","PL33",1
"Sphingobacterium multivorum FDAARGOS_1142","PL38",2
"Sphingobacterium multivorum FDAARGOS_1142","CE4",2
"Sphingobacterium multivorum FDAARGOS_1142","CE6",1
"Sphingobacterium multivorum FDAARGOS_1142","CE7",1
"Sphingobacterium multivorum FDAARGOS_1142","CE9",1
"Sphingobacterium multivorum FDAARGOS_1142","CE11",1
"Sphingobacterium multivorum FDAARGOS_1142","CE0",2
"Sphingobacterium multivorum FDAARGOS_1142","CBM6",1
"Sphingobacterium multivorum FDAARGOS_1142","CBM13",1
"Sphingobacterium multivorum FDAARGOS_1142","CBM16",1
"Sphingobacterium multivorum FDAARGOS_1142","CBM32",9
"Sphingobacterium multivorum FDAARGOS_1142","CBM48",3
"Sphingobacterium multivorum FDAARGOS_1142","CBM50",5
"Sphingobacterium multivorum FDAARGOS_1142","CBM51",1
"Sphingobacterium multivorum FDAARGOS_1142","CBM57",1
"Sphingobacterium multivorum FDAARGOS_1142","CBM0",1
"Sphingobacterium multivorum FDAARGOS_1203","GH1",1
"Sphingobacterium multivorum FDAARGOS_1203","GH2",11
"Sphingobacterium multivorum FDAARGOS_1203","GH3",5
"Sphingobacterium multivorum FDAARGOS_1203","GH5",3
"Sphingobacterium multivorum FDAARGOS_1203","GH13",6
"Sphingobacterium multivorum FDAARGOS_1203","GH15",1
"Sphingobacterium multivorum FDAARGOS_1203","GH16",4
"Sphingobacterium multivorum FDAARGOS_1203","GH18",1
"Sphingobacterium multivorum FDAARGOS_1203","GH20",5
"Sphingobacterium multivorum FDAARGOS_1203","GH23",2
"Sphingobacterium multivorum FDAARGOS_1203","GH25",1
"Sphingobacterium multivorum FDAARGOS_1203","GH26",4
"Sphingobacterium multivorum FDAARGOS_1203","GH27",1
"Sphingobacterium multivorum FDAARGOS_1203","GH28",3
"Sphingobacterium multivorum FDAARGOS_1203","GH29",14
"Sphingobacterium multivorum FDAARGOS_1203","GH30",3
"Sphingobacterium multivorum FDAARGOS_1203","GH31",3
"Sphingobacterium multivorum FDAARGOS_1203","GH32",2
"Sphingobacterium multivorum FDAARGOS_1203","GH33",2
"Sphingobacterium multivorum FDAARGOS_1203","GH43",9
"Sphingobacterium multivorum FDAARGOS_1203","GH51",2
"Sphingobacterium multivorum FDAARGOS_1203","GH53",1
"Sphingobacterium multivorum FDAARGOS_1203","GH65",1
"Sphingobacterium multivorum FDAARGOS_1203","GH73",2
"Sphingobacterium multivorum FDAARGOS_1203","GH76",4
"Sphingobacterium multivorum FDAARGOS_1203","GH77",1
"Sphingobacterium multivorum FDAARGOS_1203","GH78",1
"Sphingobacterium multivorum FDAARGOS_1203","GH88",5
"Sphingobacterium multivorum FDAARGOS_1203","GH92",10
"Sphingobacterium multivorum FDAARGOS_1203","GH95",5
"Sphingobacterium multivorum FDAARGOS_1203","GH97",2
"Sphingobacterium multivorum FDAARGOS_1203","GH105",2
"Sphingobacterium multivorum FDAARGOS_1203","GH106",1
"Sphingobacterium multivorum FDAARGOS_1203","GH109",2
"Sphingobacterium multivorum FDAARGOS_1203","GH117",1
"Sphingobacterium multivorum FDAARGOS_1203","GH123",1
"Sphingobacterium multivorum FDAARGOS_1203","GH125",1
"Sphingobacterium multivorum FDAARGOS_1203","GH130",3
"Sphingobacterium multivorum FDAARGOS_1203","GH136",1
"Sphingobacterium multivorum FDAARGOS_1203","GH142",1
"Sphingobacterium multivorum FDAARGOS_1203","GH144",1
"Sphingobacterium multivorum FDAARGOS_1203","GH145",1
"Sphingobacterium multivorum FDAARGOS_1203","GH146",2
"Sphingobacterium multivorum FDAARGOS_1203","GH147",1
"Sphingobacterium multivorum FDAARGOS_1203","GH154",2
"Sphingobacterium multivorum FDAARGOS_1203","GH163",2
"Sphingobacterium multivorum FDAARGOS_1203","GH171",1
"Sphingobacterium multivorum FDAARGOS_1203","GH0",1
"Sphingobacterium multivorum FDAARGOS_1203","GT1",1
"Sphingobacterium multivorum FDAARGOS_1203","GT2",26
"Sphingobacterium multivorum FDAARGOS_1203","GT4",17
"Sphingobacterium multivorum FDAARGOS_1203","GT5",2
"Sphingobacterium multivorum FDAARGOS_1203","GT9",1
"Sphingobacterium multivorum FDAARGOS_1203","GT19",1
"Sphingobacterium multivorum FDAARGOS_1203","GT20",2
"Sphingobacterium multivorum FDAARGOS_1203","GT26",1
"Sphingobacterium multivorum FDAARGOS_1203","GT28",1
"Sphingobacterium multivorum FDAARGOS_1203","GT30",1
"Sphingobacterium multivorum FDAARGOS_1203","GT32",1
"Sphingobacterium multivorum FDAARGOS_1203","GT51",4
"Sphingobacterium multivorum FDAARGOS_1203","GT0",3
"Sphingobacterium multivorum FDAARGOS_1203","PL8",1
"Sphingobacterium multivorum FDAARGOS_1203","PL33",1
"Sphingobacterium multivorum FDAARGOS_1203","PL38",1
"Sphingobacterium multivorum FDAARGOS_1203","CE4",1
"Sphingobacterium multivorum FDAARGOS_1203","CE7",2
"Sphingobacterium multivorum FDAARGOS_1203","CE9",1
"Sphingobacterium multivorum FDAARGOS_1203","CE11",1
"Sphingobacterium multivorum FDAARGOS_1203","CE14",1
"Sphingobacterium multivorum FDAARGOS_1203","CE0",1
"Sphingobacterium multivorum FDAARGOS_1203","CBM6",1
"Sphingobacterium multivorum FDAARGOS_1203","CBM16",1
"Sphingobacterium multivorum FDAARGOS_1203","CBM32",5
"Sphingobacterium multivorum FDAARGOS_1203","CBM48",3
"Sphingobacterium multivorum FDAARGOS_1203","CBM50",5
"Sphingobacterium psychroaquaticum SJ-25","GH2",3
"Sphingobacterium psychroaquaticum SJ-25","GH3",2
"Sphingobacterium psychroaquaticum SJ-25","GH9",1
"Sphingobacterium psychroaquaticum SJ-25","GH15",1
"Sphingobacterium psychroaquaticum SJ-25","GH16",3
"Sphingobacterium psychroaquaticum SJ-25","GH18",3
"Sphingobacterium psychroaquaticum SJ-25","GH20",3
"Sphingobacterium psychroaquaticum SJ-25","GH23",2
"Sphingobacterium psychroaquaticum SJ-25","GH24",2
"Sphingobacterium psychroaquaticum SJ-25","GH25",1
"Sphingobacterium psychroaquaticum SJ-25","GH29",7
"Sphingobacterium psychroaquaticum SJ-25","GH30",1
"Sphingobacterium psychroaquaticum SJ-25","GH33",2
"Sphingobacterium psychroaquaticum SJ-25","GH43",5
"Sphingobacterium psychroaquaticum SJ-25","GH51",1
"Sphingobacterium psychroaquaticum SJ-25","GH55",1
"Sphingobacterium psychroaquaticum SJ-25","GH73",2
"Sphingobacterium psychroaquaticum SJ-25","GH78",4
"Sphingobacterium psychroaquaticum SJ-25","GH88",2
"Sphingobacterium psychroaquaticum SJ-25","GH92",5
"Sphingobacterium psychroaquaticum SJ-25","GH95",3
"Sphingobacterium psychroaquaticum SJ-25","GH97",1
"Sphingobacterium psychroaquaticum SJ-25","GH105",1
"Sphingobacterium psychroaquaticum SJ-25","GH109",1
"Sphingobacterium psychroaquaticum SJ-25","GH123",1
"Sphingobacterium psychroaquaticum SJ-25","GH125",1
"Sphingobacterium psychroaquaticum SJ-25","GH144",1
"Sphingobacterium psychroaquaticum SJ-25","GH145",1
"Sphingobacterium psychroaquaticum SJ-25","GH146",2
"Sphingobacterium psychroaquaticum SJ-25","GH154",2
"Sphingobacterium psychroaquaticum SJ-25","GH158",1
"Sphingobacterium psychroaquaticum SJ-25","GH171",2
"Sphingobacterium psychroaquaticum SJ-25","GH0",3
"Sphingobacterium psychroaquaticum SJ-25","GT1",1
"Sphingobacterium psychroaquaticum SJ-25","GT2",15
"Sphingobacterium psychroaquaticum SJ-25","GT4",12
"Sphingobacterium psychroaquaticum SJ-25","GT5",1
"Sphingobacterium psychroaquaticum SJ-25","GT14",1
"Sphingobacterium psychroaquaticum SJ-25","GT19",1
"Sphingobacterium psychroaquaticum SJ-25","GT20",1
"Sphingobacterium psychroaquaticum SJ-25","GT26",1
"Sphingobacterium psychroaquaticum SJ-25","GT28",1
"Sphingobacterium psychroaquaticum SJ-25","GT30",1
"Sphingobacterium psychroaquaticum SJ-25","GT51",4
"Sphingobacterium psychroaquaticum SJ-25","PL21",1
"Sphingobacterium psychroaquaticum SJ-25","PL33",1
"Sphingobacterium psychroaquaticum SJ-25","PL38",1
"Sphingobacterium psychroaquaticum SJ-25","CE2",1
"Sphingobacterium psychroaquaticum SJ-25","CE4",1
"Sphingobacterium psychroaquaticum SJ-25","CE9",2
"Sphingobacterium psychroaquaticum SJ-25","CE11",1
"Sphingobacterium psychroaquaticum SJ-25","CE14",1
"Sphingobacterium psychroaquaticum SJ-25","CE0",1
"Sphingobacterium psychroaquaticum SJ-25","CBM32",3
"Sphingobacterium psychroaquaticum SJ-25","CBM50",6
"Sphingobacterium psychroaquaticum SJ-25","CBM67",1
"Sphingobacterium siyangense PDNC006","GH1",1
"Sphingobacterium siyangense PDNC006","GH2",15
"Sphingobacterium siyangense PDNC006","GH3",6
"Sphingobacterium siyangense PDNC006","GH5",1
"Sphingobacterium siyangense PDNC006","GH10",3
"Sphingobacterium siyangense PDNC006","GH13",6
"Sphingobacterium siyangense PDNC006","GH15",1
"Sphingobacterium siyangense PDNC006","GH16",4
"Sphingobacterium siyangense PDNC006","GH18",2
"Sphingobacterium siyangense PDNC006","GH20",7
"Sphingobacterium siyangense PDNC006","GH23",2
"Sphingobacterium siyangense PDNC006","GH25",1
"Sphingobacterium siyangense PDNC006","GH28",3
"Sphingobacterium siyangense PDNC006","GH29",19
"Sphingobacterium siyangense PDNC006","GH30",3
"Sphingobacterium siyangense PDNC006","GH31",3
"Sphingobacterium siyangense PDNC006","GH32",3
"Sphingobacterium siyangense PDNC006","GH33",2
"Sphingobacterium siyangense PDNC006","GH36",2
"Sphingobacterium siyangense PDNC006","GH43",18
"Sphingobacterium siyangense PDNC006","GH51",2
"Sphingobacterium siyangense PDNC006","GH55",1
"Sphingobacterium siyangense PDNC006","GH65",1
"Sphingobacterium siyangense PDNC006","GH67",1
"Sphingobacterium siyangense PDNC006","GH73",2
"Sphingobacterium siyangense PDNC006","GH76",2
"Sphingobacterium siyangense PDNC006","GH77",1
"Sphingobacterium siyangense PDNC006","GH78",2
"Sphingobacterium siyangense PDNC006","GH88",4
"Sphingobacterium siyangense PDNC006","GH92",10
"Sphingobacterium siyangense PDNC006","GH95",9
"Sphingobacterium siyangense PDNC006","GH97",2
"Sphingobacterium siyangense PDNC006","GH105",2
"Sphingobacterium siyangense PDNC006","GH106",1
"Sphingobacterium siyangense PDNC006","GH109",2
"Sphingobacterium siyangense PDNC006","GH110",1
"Sphingobacterium siyangense PDNC006","GH116",1
"Sphingobacterium siyangense PDNC006","GH117",2
"Sphingobacterium siyangense PDNC006","GH120",1
"Sphingobacterium siyangense PDNC006","GH123",1
"Sphingobacterium siyangense PDNC006","GH125",1
"Sphingobacterium siyangense PDNC006","GH130",3
"Sphingobacterium siyangense PDNC006","GH136",1
"Sphingobacterium siyangense PDNC006","GH142",1
"Sphingobacterium siyangense PDNC006","GH144",2
"Sphingobacterium siyangense PDNC006","GH145",1
"Sphingobacterium siyangense PDNC006","GH146",2
"Sphingobacterium siyangense PDNC006","GH154",3
"Sphingobacterium siyangense PDNC006","GH163",2
"Sphingobacterium siyangense PDNC006","GH171",1
"Sphingobacterium siyangense PDNC006","GH0",2
"Sphingobacterium siyangense PDNC006","GT1",1
"Sphingobacterium siyangense PDNC006","GT2",23
"Sphingobacterium siyangense PDNC006","GT4",18
"Sphingobacterium siyangense PDNC006","GT5",2
"Sphingobacterium siyangense PDNC006","GT9",1
"Sphingobacterium siyangense PDNC006","GT19",1
"Sphingobacterium siyangense PDNC006","GT20",2
"Sphingobacterium siyangense PDNC006","GT28",1
"Sphingobacterium siyangense PDNC006","GT30",1
"Sphingobacterium siyangense PDNC006","GT32",1
"Sphingobacterium siyangense PDNC006","GT51",4
"Sphingobacterium siyangense PDNC006","GT101",1
"Sphingobacterium siyangense PDNC006","PL6",1
"Sphingobacterium siyangense PDNC006","PL8",1
"Sphingobacterium siyangense PDNC006","PL21",1
"Sphingobacterium siyangense PDNC006","PL33",1
"Sphingobacterium siyangense PDNC006","PL38",2
"Sphingobacterium siyangense PDNC006","CE4",2
"Sphingobacterium siyangense PDNC006","CE6",1
"Sphingobacterium siyangense PDNC006","CE7",1
"Sphingobacterium siyangense PDNC006","CE9",1
"Sphingobacterium siyangense PDNC006","CE11",1
"Sphingobacterium siyangense PDNC006","CE14",1
"Sphingobacterium siyangense PDNC006","CE0",2
"Sphingobacterium siyangense PDNC006","CBM6",2
